Nom_Fichier,Artiste,Cluster_ID,Distance_Centroide,Score_Silhouette
malaprade_1.jpg,Malaprade,1,9.6055,0.1038
malaprade_2.jpg,Malaprade,8,8.3602,0.0241
malaprade_3.jpg,Malaprade,8,8.4264,0.0597
malevitch_1.jpg,Malevitch,1,9.047,-0.0296
malevitch_10.jpg,Malevitch,6,5.8216,0.0164
malevitch_11.jpg,Malevitch,1,10.5276,0.0322
malevitch_12.jpg,Malevitch,20,4.5599,-0.0393
malevitch_2.jpg,Malevitch,11,8.219,-0.1209
malevitch_3.jpg,Malevitch,9,6.0949,-0.0585
malevitch_4.jpg,Malevitch,8,9.8116,-0.0061
malevitch_7.jpg,Malevitch,3,7.4341,0.0026
malevitch_8.jpg,Malevitch,3,5.4337,0.0435
mallo_2.jpg,Mallo,7,7.2934,-0.0534
mallo_3.jpg,Mallo,16,7.7216,-0.027
manessier_1.jpg,Manessier,7,6.2615,-0.0378
manessier_2.jpg,Manessier,7,5.9056,0.0447
manessier_3.jpg,Manessier,22,5.9393,-0.0729
manzoni_1.jpg,Manzoni,16,6.6104,-0.0187
marclay_1.jpg,Marclay,24,5.334,-0.0684
marclay_2.jpg,Marclay,9,7.1811,-0.0425
marclay_3.jpg,Marclay,22,9.5036,-0.1486
marclay_4.jpg,Marclay,28,6.363,0.0397
marclay_5.jpg,Marclay,4,5.5293,0.0772
marclay_6.jpg,Marclay,15,4.6521,0.0067
marclay_7.jpg,Marclay,4,4.8068,0.1099
marclay_9.jpg,Marclay,4,5.0536,0.0809
marden_1.jpg,Marden,8,7.7001,-0.0024
marden_2.jpg,Marden,3,6.2904,-0.0267
marden_3.jpg,Marden,15,5.0588,0.0118
marfaing_1.jpg,Marfaing,6,7.5161,-0.0139
marfaing_2.jpg,Marfaing,14,9.2103,0.038
marfaing_3.jpg,Marfaing,6,6.4622,-0.0206
marfaing_4.jpg,Marfaing,14,10.4805,0.0726
marquette_1.jpg,Marquette,22,7.0303,-0.0574
massanet_1.jpg,Massanet,16,7.2561,0.0837
masson_1.jpg,Masson,18,5.5733,-0.0387
masson_11.jpg,Masson,16,5.5828,-0.044
masson_12.jpg,Masson,6,6.7261,0.0102
masson_13.jpg,Masson,6,5.4262,0.0355
masson_2.jpg,Masson,6,4.7527,0.0297
masson_4.jpg,Masson,6,5.1388,-0.0145
masson_5.jpg,Masson,18,5.7735,-0.0108
masson_8.jpg,Masson,4,5.938,0.0787
mathieu_1.jpg,Mathieu,16,5.8163,-0.0027
mathieu_10.jpg,Mathieu,4,5.9201,0.0714
mathieu_16.jpg,Mathieu,18,6.8204,-0.0423
mathieu_19.jpg,Mathieu,9,6.4788,-0.0246
mathieu_27.jpg,Mathieu,18,5.8208,-0.0348
mathieu_3.jpg,Mathieu,23,6.4911,0.0439
mathieu_5.jpg,Mathieu,23,5.2115,0.0528
mathieu_7.jpg,Mathieu,20,6.1255,-0.0461
matisse_20.jpg,Matisse,22,7.545,-0.1495
matta_1.jpg,Matta,21,5.7394,-0.0821
matta_2.jpg,Matta,6,7.0245,0.0098
matta_3.jpg,Matta,18,4.9712,-0.048
matta_4.jpg,Matta,6,5.871,0.0307
matta_5.jpg,Matta,6,6.621,0.0434
matta_6.jpg,Matta,28,6.269,-0.054
mauri_1.jpg,Mauri,8,8.5212,0.0581
mehadji_10.jpg,Mehadji,2,7.9006,-0.0846
mehadji_11.jpg,Mehadji,0,7.572,-0.0326
mehadji_16.jpg,Mehadji,23,5.3988,-0.051
mehadji_17.jpg,Mehadji,2,7.3448,-0.0714
mehadji_18.jpg,Mehadji,2,8.0021,-0.1086
mehadji_2.jpg,Mehadji,2,8.7258,-0.1075
mehadji_30.jpg,Mehadji,9,9.1022,-0.0461
mehadji_32.jpg,Mehadji,17,8.7116,-0.0176
mehadji_6.jpg,Mehadji,0,8.6467,-0.0073
mehretu_1.jpg,Mehretu,6,5.2606,0.007
meijer_1.jpg,Meijer,16,9.4173,-0.0239
meijer_2.jpg,Meijer,9,8.4429,0.0115
melehi_1.jpg,Melehi,2,8.8519,-0.0325
merz_1.jpg,Merz,14,7.3788,-0.051
messagier_1.jpg,Messagier,16,6.373,0.0205
messagier_2.jpg,Messagier,6,5.4572,-0.0179
messagier_3.jpg,Messagier,6,7.614,0.018
meurice_1.jpg,Meurice,19,5.8612,0.1172
michaux_1.jpg,Michaux,16,7.0492,0.0385
michaux_11.jpg,Michaux,24,6.1812,-0.0318
michaux_12.jpg,Michaux,18,5.1473,-0.049
michaux_13.jpg,Michaux,24,5.4674,0.055
michaux_14.jpg,Michaux,18,7.271,-0.0339
michaux_15.jpg,Michaux,6,7.6653,0.0849
michaux_2.jpg,Michaux,0,6.0426,0.0465
michaux_3.jpg,Michaux,20,7.7103,-0.0425
michaux_4.jpg,Michaux,20,6.5882,-0.0627
michaux_5.jpg,Michaux,20,6.4846,-0.0564
michaux_6.jpg,Michaux,21,6.146,-0.0894
michaux_7.jpg,Michaux,0,7.5581,0.1136
millares_1.jpg,Millares,9,7.0651,-0.0536
min_1.jpg,Min,7,8.5666,-0.0071
min_10.jpg,Min,7,8.5384,-0.0517
min_2.jpg,Min,9,9.415,0.004
min_3.jpg,Min,9,7.5385,-0.0493
min_4.jpg,Min,7,7.8423,0.0402
min_5.jpg,Min,20,5.2878,-0.0679
min_6.jpg,Min,7,9.3369,-0.0262
min_7.jpg,Min,18,8.0969,-0.0096
min_8.jpg,Min,17,9.1004,-0.063
min_9.jpg,Min,16,7.7246,-0.0444
minoru_1.jpg,Minoru,21,6.2426,0.0584
miro_1.jpg,Miro,18,7.5327,-0.0059
miro_10.jpg,Miro,18,6.8148,0.0122
miro_11.jpg,Miro,26,7.1884,-0.1337
miro_12.jpg,Miro,6,5.3515,0.02
miro_13.jpg,Miro,4,4.3934,0.0945
miro_14.jpg,Miro,4,4.1589,0.0727
miro_16.jpg,Miro,4,5.619,0.0697
miro_2.jpg,Miro,4,4.7535,0.0825
miro_3.jpg,Miro,6,7.8056,0.0152
miro_4.jpg,Miro,17,8.2984,-0.0827
miro_5.jpg,Miro,17,7.857,-0.06
miro_7.jpg,Miro,4,5.2068,0.061
miro_8.jpg,Miro,28,4.5753,-0.0679
miro_9.jpg,Miro,3,5.6688,0.0078
mitchell_1.jpg,Mitchell,6,5.3918,-0.0118
mitchell_10.jpg,Mitchell,21,4.9928,-0.0823
mitchell_11.jpg,Mitchell,6,5.372,-0.0181
mitchell_12.jpg,Mitchell,27,4.1526,-0.035
mitchell_13.jpg,Mitchell,6,5.2113,0.0123
mitchell_14.jpg,Mitchell,27,4.3493,-0.0471
mitchell_15.jpg,Mitchell,6,5.0755,-0.0027
mitchell_16.jpg,Mitchell,4,5.2624,0.082
mitchell_17.jpg,Mitchell,27,5.4387,0.0499
mitchell_18.jpg,Mitchell,6,5.0198,0.0065
mitchell_19.jpg,Mitchell,0,5.896,-0.0493
mitchell_2.jpg,Mitchell,4,6.1549,0.0961
mitchell_20.jpg,Mitchell,6,7.4603,0.0335
mitchell_21.jpg,Mitchell,6,4.2031,-0.0185
mitchell_22.jpg,Mitchell,20,5.74,-0.0807
mitchell_23.jpg,Mitchell,20,6.0407,-0.0874
mitchell_24.jpg,Mitchell,21,4.9616,-0.0721
mitchell_25.jpg,Mitchell,6,6.0062,0.0253
mitchell_26.jpg,Mitchell,3,7.9928,0.0045
mitchell_27.jpg,Mitchell,6,4.8592,-0.0128
mitchell_28.jpg,Mitchell,6,4.4953,0.0408
mitchell_29.jpg,Mitchell,6,4.973,0.025
mitchell_3.jpg,Mitchell,6,4.2156,-0.0118
mitchell_30.jpg,Mitchell,20,6.4083,-0.0834
mitchell_31.jpg,Mitchell,3,5.218,-0.0221
mitchell_4.jpg,Mitchell,21,4.2786,-0.0418
mitchell_5.jpg,Mitchell,6,5.66,0.0043
mitchell_6.jpg,Mitchell,6,5.198,-0.0133
mitchell_7.jpg,Mitchell,21,6.0419,-0.1053
mitchell_8.jpg,Mitchell,6,3.8855,-0.0218
mitchell_9.jpg,Mitchell,4,5.6925,0.0689
moholy-nagy_1.jpg,Moholy-nagy,17,5.9286,-0.0772
moholy-nagy_2.jpg,Moholy-nagy,18,8.0452,-0.0003
moignard_1.jpg,Moignard,18,5.6049,-0.0453
moignard_2.jpg,Moignard,3,6.1773,-0.0242
moignard_3.jpg,Moignard,18,5.3524,-0.0283
moignard_4.jpg,Moignard,20,6.8937,-0.1902
molinero_1.jpg,Molinero,27,5.8444,0.0578
molinero_2.jpg,Molinero,4,5.1903,0.099
molnar_1.jpg,Molnar,8,9.1383,0.0345
mondrian_10.jpg,Mondrian,9,4.9056,-0.0069
mondrian_13.jpg,Mondrian,8,7.0132,0.0374
mondrian_14.jpg,Mondrian,8,10.4354,0.0722
mondrian_15.jpg,Mondrian,8,8.4505,0.0888
mondrian_16.jpg,Mondrian,9,5.7996,0.0067
mondrian_17.jpg,Mondrian,9,5.9083,-0.0002
mondrian_27.jpg,Mondrian,8,6.4275,0.0031
mondrian_7.jpg,Mondrian,3,5.7757,0.0553
mondrian_8.jpg,Mondrian,24,4.3356,0.0523
monory_1.jpg,Monory,16,5.7748,-0.0582
mont_1.jpg,Mont,12,8.9343,0.0932
montalcini_1.jpg,Montalcini,24,4.4493,-0.0429
montanier_1.jpg,Montanier,9,5.6953,-0.0572
montanier_2.jpg,Montanier,6,6.3869,-0.0195
montanier_3.jpg,Montanier,3,5.8789,-0.0051
montanier_4.jpg,Montanier,3,7.9916,0.0284
moon_1.jpg,Moon,15,5.2672,-0.0151
morellet_1.jpg,Morellet,15,7.8309,0.0854
morellet_2.jpg,Morellet,8,10.1467,0.0528
morellet_3.jpg,Morellet,10,9.5642,-0.0536
morellet_4.jpg,Morellet,11,11.7478,0.0026
morellet_5.jpg,Morellet,18,7.1743,-0.0234
morellet_6.jpg,Morellet,15,6.4711,0.0526
moreni_1.jpg,Moreni,20,6.173,-0.0835
mortensen_1.jpg,Mortensen,26,9.4279,-0.1425
murillo_1.jpg,Murillo,3,6.0021,-0.0028
music_1.jpg,Music,18,6.4071,-0.0371
music_2.jpg,Music,18,5.0395,-0.0221
music_3.jpg,Music,18,4.907,-0.0286
napangardi_1.jpg,Napangardi,15,7.2936,0.0595
napangardi_2.jpg,Napangardi,15,7.864,0.0978
napangardi_3.jpg,Napangardi,15,6.4178,0.083
nasseri_1.jpg,Nasseri,15,6.1944,0.1346
nassyo_1.jpg,Nassyo,4,4.5253,0.0744
nassyo_2.jpg,Nassyo,23,4.6204,-0.0387
nay_1.jpg,Nay,6,6.5731,0.0346
nemours_1.jpg,Nemours,13,9.599,0.1143
newman_1.jpg,Newman,13,10.8104,0.0653
newman_2.jpg,Newman,24,5.9934,-0.0368
newman_3.jpg,Newman,3,9.5097,0.0503
nishida_1.jpg,Nishida,15,4.6428,0.0597
nkanga_17.jpg,Nkanga,11,7.6219,-0.1191
nkanga_19.jpg,Nkanga,17,7.0866,-0.0151
nkanga_25.jpg,Nkanga,2,8.4498,0.0133
nkanga_3.jpg,Nkanga,23,6.5981,0.043
noel_1.jpg,Noel,11,8.467,-0.1079
noel_2.jpg,Noel,24,4.8365,-0.0345
noel_3.jpg,Noel,24,6.2921,-0.0315
noel_4.jpg,Noel,4,3.8438,0.1294
novelli_1.jpg,Novelli,28,4.7706,-0.0708
oba_1.jpg,Oba,3,6.9681,-0.0034
oehlen_1.jpg,Oehlen,16,8.2169,-0.0373
oehlen_3.jpg,Oehlen,6,5.2197,0.0227
oelze_1.jpg,Oelze,6,6.3057,0.0164
okamura_1.jpg,Okamura,20,5.4797,-0.0613
omigakuen_1.jpg,Omigakuen,15,5.8792,0.0501
omigakuen_2.jpg,Omigakuen,15,7.3844,0.0447
onslow-ford_1.jpg,Onslow-ford,3,5.7837,-0.0036
opoku_1.jpg,Opoku,21,5.4784,0.0525
paek_1.jpg,Paek,28,5.3098,-0.0703
pagava_1.jpg,Pagava,16,8.2378,0.031
pagava_2.jpg,Pagava,19,7.3812,0.0197
pagava_3.jpg,Pagava,16,6.7802,-0.0034
pagava_5.jpg,Pagava,16,5.9351,0.0585
pages_1.jpg,Pages,14,7.4022,-0.0136
pages_99.jpg,Pages,21,7.1314,0.044
pailhorpe_1.jpg,Pailhorpe,21,5.3143,-0.1018
pailthorpe_1.jpg,Pailthorpe,26,5.6514,-0.0752
palencia_1.jpg,Palencia,4,6.0601,0.0792
palencia_2.jpg,Palencia,23,6.4696,-0.0549
palmer_1.jpg,Palmer,4,6.4367,0.0665
pannaggi_1.jpg,Pannaggi,7,7.6783,-0.0551
papazoff_1.jpg,Papazoff,4,6.1792,0.084
paressant-tual_1.jpg,Paressant-tual,20,5.4588,-0.0349
park_1.jpg,Park,6,6.21,-0.0033
parmeggiani_1.jpg,Parmeggiani,6,5.0799,-0.0152
parmentier_1.jpg,Parmentier,16,8.154,0.0087
parmentier_2.jpg,Parmentier,12,7.9123,-0.0044
patel_1.jpg,Patel,18,7.1107,-0.0413
paternosto_1.jpg,Paternosto,18,5.9361,0.0134
patricio_1.jpg,Patricio,15,6.77,0.0639
peire_1.jpg,Peire,19,9.0666,0.0957
penone_1.jpg,Penone,15,5.295,0.057
perilli_1.jpg,Perilli,3,6.1689,0.0474
perl_1.jpg,Perl,11,9.6372,-0.0947
perrament_1.jpg,Perrament,20,4.791,-0.029
petyarre_1.jpg,Petyarre,15,6.2266,0.1116
phase-2_1.jpg,Phase-2,0,7.3647,-0.0711
picabia_1.jpg,Picabia,17,5.5697,-0.045
picabia_10.jpg,Picabia,6,5.8339,0.0398
picabia_2.jpg,Picabia,25,5.2006,-0.0433
picabia_3.jpg,Picabia,23,4.5164,-0.0822
picabia_4.jpg,Picabia,0,8.0947,-0.0562
picabia_5.jpg,Picabia,18,5.364,-0.0209
picabia_6.jpg,Picabia,7,9.1235,-0.0427
picabia_7.jpg,Picabia,17,5.8637,-0.0618
picasso_1.jpg,Picasso,7,6.9384,0.0152
picasso_11.jpg,Picasso,3,4.3596,0.0222
picasso_12.jpg,Picasso,7,6.9855,0.0172
picasso_2.jpg,Picasso,18,5.7853,-0.0127
picasso_23.jpg,Picasso,4,4.2693,0.0747
picasso_4.jpg,Picasso,20,4.582,-0.0449
picasso_6.jpg,Picasso,4,4.4039,0.0633
piffaretti_1.jpg,Piffaretti,8,7.3433,-0.0201
piffaretti_2.jpg,Piffaretti,9,6.8252,-0.0054
piffaretti_3.jpg,Piffaretti,13,8.8133,0.0352
podgornik_1.jpg,Podgornik,6,5.6512,-0.0158
poliakof_1.jpg,Poliakof,18,7.0526,-0.0096
poliakoff_2.jpg,Poliakoff,3,6.5036,-0.0035
poliakoff_3.jpg,Poliakoff,17,6.3761,-0.084
poliakoff_4.jpg,Poliakoff,18,5.8657,-0.024
poliakoff_5.jpg,Poliakoff,7,6.8149,-0.0062
poliakoff_6.jpg,Poliakoff,6,5.2388,-0.0137
polke_1.jpg,Polke,18,4.7589,-0.0237
polke_2.jpg,Polke,6,5.6428,0.047
polke_3.jpg,Polke,12,8.0441,0.0229
polke_4.jpg,Polke,22,7.0888,-0.0714
pollock-3.jpg,Pollock-3.jpg,15,5.2079,0.0765
pollock_1.jpg,Pollock,15,3.4737,0.0502
pollock_10.jpg,Pollock,15,5.3605,0.0526
pollock_12.jpg,Pollock,15,5.0835,0.1313
pollock_13.jpg,Pollock,15,5.9997,0.0681
pollock_2.jpg,Pollock,4,4.9579,0.0621
pollock_4.jpg,Pollock,15,5.683,0.0328
pollock_5.jpg,Pollock,15,4.7467,0.0741
pollock_7.jpg,Pollock,15,5.6611,0.0126
pollock_8.jpg,Pollock,15,4.9438,0.0677
pollock_9.jpg,Pollock,15,4.4763,0.0656
pons_1.jpg,Pons,9,7.6171,-0.0268
popova_1.jpg,Popova,2,9.2242,-0.0926
popova_2.jpg,Popova,6,7.578,-0.0017
popova_3.jpg,Popova,6,7.1329,0.01
prampolini_1.jpg,Prampolini,26,6.9959,-0.1379
prampolini_2.jpg,Prampolini,26,6.0556,-0.0861
prampolini_3.jpg,Prampolini,18,5.8628,-0.0409
prampolini_4.jpg,Prampolini,3,5.2654,-0.0249
prampolini_5.jpg,Prampolini,6,6.6487,0.0119
pressager_1.jpg,Pressager,6,6.7578,0.0206
pressager_2.jpg,Pressager,6,6.4342,0.049
prevati_1.jpg,Prevati,14,8.6989,-0.03
proweller_1.jpg,Proweller,13,9.2977,-0.014
rae_1.jpg,Rae,6,4.6854,-0.0152
rahon_1.jpg,Rahon,24,6.245,-0.0188
rahon_2.jpg,Rahon,24,4.6645,-0.02
rama_1.jpg,Rama,4,6.8784,0.0962
rama_2.jpg,Rama,16,7.1694,-0.0377
rama_3.jpg,Rama,12,6.1872,0.0453
rawsthorne_1.jpg,Rawsthorne,7,6.6834,0.0089
redon_2.jpg,Redon,18,8.5385,-0.0278
redon_3.jpg,Redon,18,6.6644,-0.0435
reggiani_1.jpg,Reggiani,11,10.072,-0.0364
reigl_1.jpg,Reigl,16,8.9587,0.0244
reigl_2.jpg,Reigl,6,6.0014,-0.0129
reigl_3.jpg,Reigl,9,8.9169,0.0113
reigl_4.jpg,Reigl,9,8.0805,-0.0486
reigl_5.jpg,Reigl,17,7.8587,0.0125
reth_1.jpg,Reth,4,5.4892,0.1039
reth_2.jpg,Reth,3,5.9806,0.0504
reth_3.jpg,Reth,3,6.0693,-0.0144
reutersvard_1.jpg,Reutersvard,25,6.6231,-0.0775
reutersvard_2.jpg,Reutersvard,11,8.6271,-0.1205
rheingantz_1.jpg,Rheingantz,4,4.1092,0.0861
richter_1.jpg,Richter,21,9.1108,-0.0369
richter_10.jpg,Richter,21,6.175,-0.0763
richter_11.jpg,Richter,21,4.7953,-0.0867
richter_12.jpg,Richter,4,5.0433,0.0881
richter_13.jpg,Richter,4,4.8516,0.0981
richter_14.jpg,Richter,4,4.4724,0.0948
richter_15.jpg,Richter,6,6.0451,-0.0076
richter_17.jpg,Richter,16,7.8664,0.0215
richter_2.jpg,Richter,8,7.5848,0.0869
richter_3.jpg,Richter,3,4.8498,0.029
richter_4.jpg,Richter,3,6.36,-0.0209
richter_5.jpg,Richter,4,4.608,0.1014
richter_6.jpg,Richter,4,3.8472,0.069
richter_7.jpg,Richter,6,5.4463,0.026
richter_8.jpg,Richter,4,4.4156,0.1089
richter_9.jpg,Richter,4,4.1705,0.1166
riley_98.jpg,Riley,19,8.8567,0.2307
riley_99.jpg,Riley,19,8.7907,0.2289
ripoulin_1.jpg,Ripoulin,15,5.5803,0.0268
rist_1.jpg,Rist,8,7.3033,-0.0261
ristori_1.jpg,Ristori,16,8.0654,-0.0002
ristori_2.jpg,Ristori,9,8.8459,0.019
ristori_3.jpg,Ristori,6,5.5925,0.0201
ristori_4.jpg,Ristori,6,4.2244,-0.009
ristori_5.jpg,Ristori,16,6.2168,-0.0187
ristori_6.jpg,Ristori,6,6.5584,0.0244
ristori_7.jpg,Ristori,16,7.6846,-0.0483
roche_1.jpg,Roche,3,6.1127,-0.0195
rodtchenko_.jpg,Rodtchenko,9,8.5433,-0.0411
rodtchenko_1.jpg,Rodtchenko,2,9.1954,0.0097
rodtchenko_3.jpg,Rodtchenko,3,8.0868,0.0429
rondinone_1.jpg,Rondinone,2,11.138,0.0917
rossiter_1.jpg,Rossiter,14,9.7604,0.0683
rotella_1.jpg,Rotella,4,3.9994,0.1214
rotella_2.jpg,Rotella,4,4.6899,0.0744
rothko_1.jpg,Rothko,6,4.6574,-0.0087
rothko_11.jpg,Rothko,26,5.7283,-0.078
rothko_20.jpg,Rothko,6,5.3893,0.02
rothko_21.jpg,Rothko,6,4.7444,-0.0107
rothko_24.jpg,Rothko,10,8.784,-0.037
rothko_26.jpg,Rothko,6,4.5622,-0.0118
rothko_27.jpg,Rothko,6,5.5835,-0.012
rothko_28.jpg,Rothko,6,4.5851,-0.0142
rothko_29.jpg,Rothko,16,5.8388,-0.0441
rothko_30.jpg,Rothko,6,5.8778,0.0171
rothko_31.jpg,Rothko,6,4.6365,0.0262
rothko_32.jpg,Rothko,3,5.3198,-0.0299
rothko_33.jpg,Rothko,3,4.82,-0.0101
rothko_34.jpg,Rothko,6,5.4496,0.0272
rothko_35.jpg,Rothko,6,5.6674,0.042
rothko_36.jpg,Rothko,6,5.8664,0.0845
rothko_37.jpg,Rothko,6,6.6227,0.0847
rothko_38.jpg,Rothko,6,6.3318,0.0624
rothko_39.jpg,Rothko,7,7.2709,-0.0115
rothko_40.jpg,Rothko,7,9.0813,0.0306
rothko_41.jpg,Rothko,1,7.753,0.0128
rothko_42.jpg,Rothko,1,10.2097,-0.0376
rothko_43.jpg,Rothko,16,7.8571,-0.0313
rothko_44.jpg,Rothko,1,8.0214,0.0421
rothko_45.jpg,Rothko,1,8.2044,0.0047
rothko_46.jpg,Rothko,10,8.9502,-0.0298
rothko_47.jpg,Rothko,1,9.0263,0.0533
rothko_48.jpg,Rothko,10,10.0394,0.0678
rothko_49.jpg,Rothko,10,9.542,-0.0298
rothko_50.jpg,Rothko,26,7.2093,-0.1151
rothko_51.jpg,Rothko,22,8.1375,-0.1236
rothko_52.jpg,Rothko,10,9.6291,0.0501
rothko_53.jpg,Rothko,1,9.5776,0.0795
rothko_54.jpg,Rothko,10,9.0152,0.0504
rothko_55.jpg,Rothko,10,9.2347,0.0603
rothko_56.jpg,Rothko,10,8.0972,0.0402
rothko_57.jpg,Rothko,10,9.7258,-0.0746
rothko_58.jpg,Rothko,26,7.1342,-0.1397
rothko_59.jpg,Rothko,10,9.6733,0.0071
rothko_60.jpg,Rothko,10,8.1412,-0.0084
rothko_61.jpg,Rothko,1,10.1906,-0.0017
rothko_62.jpg,Rothko,1,10.3024,0.0797
rothko_63.jpg,Rothko,10,7.8377,-0.0255
rothko_64.jpg,Rothko,10,8.1795,-0.0286
rothko_65.jpg,Rothko,10,7.9563,-0.0363
rothko_66.jpg,Rothko,1,8.3724,-0.0385
rothko_67.jpg,Rothko,2,9.2457,-0.0617
rothko_68.jpg,Rothko,20,5.8469,-0.0853
rothko_69.jpg,Rothko,17,8.0373,-0.0533
rothschild_1.jpg,Rothschild,20,6.2739,-0.0353
rozanova_1.jpg,Rozanova,9,6.768,-0.0607
rozanova_2.jpg,Rozanova,13,7.6363,0.0182
ruff_1.jpg,Ruff,12,7.5795,-0.0051
ruggeri_1.jpg,Ruggeri,9,7.6965,-0.0381
sabatier_1.jpg,Sabatier,4,5.019,0.0615
saburo_1.jpg,Saburo,23,4.5746,-0.0459
sage_1.jpg,Sage,4,6.1767,0.0732
sage_2.jpg,Sage,11,8.6621,-0.1355
saint-phalle_1.jpg,Saint-phalle,7,6.0091,-0.0694
saint-phalle_2.jpg,Saint-phalle,3,5.6714,0.0195
saito_1.jpg,Saito,0,7.7981,-0.0072
sander_1.jpg,Sander,4,6.4395,0.0704
sanfilippo_1.jpg,Sanfilippo,27,5.4462,0.0506
saroni_1.jpg,Saroni,3,5.5229,-0.0275
saura_1 (2).jpg,Saura,6,6.8056,0.0096
saura_1.jpg,Saura,6,6.3697,-0.0051
scheggi_1.jpg,Scheggi,14,7.5909,0.1162
schifano_1.jpg,Schifano,21,5.8884,-0.088
schneider_1.jpg,Schneider,3,6.8377,0.02
schoffer_1.jpg,Schoffer,14,7.7713,-0.0121
schonberg_1.jpg,Schonberg,14,6.8357,0.0715
schonberg_2.jpg,Schonberg,9,8.44,-0.0431
schonberg_3.jpg,Schonberg,16,8.1728,-0.0456
schoonhoven_1.jpg,Schoonhoven,12,8.0538,0.208
schumacher_1.jpg,Schumacher,4,5.6397,0.0842
schwitters_1.jpg,Schwitters,18,6.9208,-0.0461
scott_1.jpg,Scott,17,5.3935,-0.0139
seligmann.jpg,Seligmann.jpg,25,5.9603,-0.0962
senkine_1.jpg,Senkine,3,8.865,-0.0312
serusier_1.jpg,Serusier,18,5.9168,-0.0088
severini_1.jpg,Severini,4,4.7408,0.1016
seys_1.jpg,Seys,6,5.1845,-0.0266
shabazi_1.jpg,Shabazi,10,10.1589,-0.0123
shanghai_1.jpg,Shanghai,4,7.531,0.0683
shanghai_10.jpg,Shanghai,21,6.1746,-0.0953
shanghai_11.jpg,Shanghai,16,6.3477,0.0046
shanghai_2.jpg,Shanghai,4,5.0156,0.087
shanghai_3.jpg,Shanghai,21,6.2215,-0.0689
shanghai_4.jpg,Shanghai,18,5.3808,-0.0079
shanghai_6.jpg,Shanghai,15,5.0808,0.1488
shanghai_7.jpg,Shanghai,3,5.9331,-0.0123
shanghai_8.jpg,Shanghai,16,7.5071,-0.0305
shanghai_9.jpg,Shanghai,18,6.0034,0.009
shemza_1.jpg,Shemza,29,9.4067,-0.0556
shiraga_1.jpg,Shiraga,23,5.4227,0.0523
shiraga_2.jpg,Shiraga,23,4.5401,-0.0637
sima_1.jpg,Sima,18,6.8359,-0.0143
sima_2.jpg,Sima,18,6.0793,0.0163
simon_1.jpg,Simon,6,6.4812,0.0088
simon_3.jpg,Simon,27,5.937,-0.0191
simon_6.jpg,Simon,15,4.9264,0.0237
singier_1.jpg,Singier,3,7.2054,0.0039
singier_2.jpg,Singier,9,5.7649,-0.0345
singier_3.jpg,Singier,9,7.245,-0.036
siqueiros_1.jpg,Siqueiros,8,10.1847,-0.0224
sklavos_1.jpg,Sklavos,26,7.04,-0.0713
smith_1.jpg,Smith,15,4.8375,-0.0026
snyder_1.jpg,Snyder,6,5.0047,-0.0136
son_1.jpg,Son,4,5.0931,0.083
soto_1.jpg,Soto,0,8.5872,-0.0495
soto_2.jpg,Soto,12,10.1117,-0.0095
souietine_1.jpg,Souietine,16,9.4115,-0.0288
souietine_2.jpg,Souietine,29,6.4469,-0.064
souietine_3.jpg,Souietine,17,7.2632,-0.0702
soulages_1.jpg,Soulages,14,8.7972,0.1192
soulages_10.jpg,Soulages,5,10.0958,0.1787
soulages_11.jpg,Soulages,16,8.0122,-0.0302
soulages_12.jpg,Soulages,9,6.425,-0.0653
soulages_13.jpg,Soulages,16,7.3355,-0.0531
soulages_14.jpg,Soulages,5,6.4101,-0.082
soulages_15.jpg,Soulages,12,8.5175,0.1172
soulages_16.jpg,Soulages,12,8.7833,0.1251
soulages_17.jpg,Soulages,22,8.0601,-0.0491
soulages_18.jpg,Soulages,9,6.1333,-0.0462
soulages_19.jpg,Soulages,9,8.2106,-0.0106
soulages_2.jpg,Soulages,9,9.6313,0.0077
soulages_20.jpg,Soulages,4,7.2173,0.0685
soulages_21.jpg,Soulages,4,6.6095,0.0723
soulages_22.jpg,Soulages,5,9.0789,-0.0691
soulages_23.jpg,Soulages,7,7.459,-0.0587
soulages_24.jpg,Soulages,7,7.1164,-0.0302
soulages_25.jpg,Soulages,7,8.3548,-0.0179
soulages_26.jpg,Soulages,11,7.5419,-0.1368
soulages_3.jpg,Soulages,16,7.3156,-0.0545
soulages_4.jpg,Soulages,1,9.7642,0.0604
soulages_5.jpg,Soulages,19,8.4458,0.0199
soulages_6.jpg,Soulages,7,8.2939,-0.002
soulages_7.jpg,Soulages,19,8.1267,0.0324
soulages_8.jpg,Soulages,22,9.4091,-0.0477
soulages_9.jpg,Soulages,12,8.514,0.016
sowden_1.jpg,Sowden,15,4.439,0.0586
spaletti_1.jpg,Spaletti,14,9.6853,0.0791
specker_1.jpg,Specker,3,8.1734,0.0669
stalhy_1.jpg,Stalhy,26,8.714,-0.088
stalhy_2.jpg,Stalhy,16,8.3877,0.0267
stalhy_3.jpg,Stalhy,3,6.5266,-0.0093
stazewski_1.jpg,Stazewski,19,10.031,0.0019
stella_1.jpg,Stella,11,10.5769,-0.0384
still_1.jpg,Still,7,8.077,-0.0239
still_2.jpg,Still,3,6.1766,0.0521
stojka_1.jpg,Stojka,3,7.0268,0.0007
storel_1.jpg,Storel,3,7.5104,-0.0175
strzeminski_1.jpg,Strzeminski,3,7.7391,0.0187
