index,filename,artist,cluster,x,y
421,dubuffet_19.jpg,dubuffet,6,-29.08363,24.408318
422,dubuffet_2.jpg,dubuffet,4,-44.07638,5.1272163
423,dubuffet_21.jpg,dubuffet,6,-8.209105,10.511343
424,dubuffet_3.jpg,dubuffet,4,-41.42361,14.715591
425,dubuffet_4.jpg,dubuffet,11,10.078894,28.329912
426,dubuffet_5.jpg,dubuffet,15,-47.544395,-2.7459307
427,dubuffet_7.jpg,dubuffet,0,-24.571873,-11.616943
428,dubuffet_8.jpg,dubuffet,0,-26.373383,0.39819384
429,dubuffet_9.jpg,dubuffet,0,-24.99582,-3.8308544
430,dulom_1.jpg,dulom,10,32.426266,-42.537838
431,dumitresco_1.jpg,dumitresco,4,-46.076576,22.673218
432,dumitresco_2.jpg,dumitresco,27,-29.039085,30.30747
433,dupre_1.jpg,dupre,15,-52.51518,33.678837
434,durieu_1.jpg,durieu,29,26.16519,-37.178814
